,id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
326,327,"Wednesday, October 28, 2020 11:00 AM ET THIRD QUARTER 2020 FINANCIAL RESULTS CONFERENCE CALL",https://investors.fcpt.com/overview/default.aspx,78,NONE,2020,Q3,Earnings Call,"Oct 28, 2020",11:00,ET
327,328,"Thursday, May 7, 2020 11:00 AM ET FIRST QUARTER 2020 FINANCIAL RESULTS CONFERENCE CALL",https://investors.fcpt.com/overview/default.aspx,78,NONE,2020,Q1,Earnings Call,"May 07, 2020",11:00,ET
328,329,"Wednesday, August 4, 2021 JEFFERIES VIRTUAL INDUSTRIALS CONFERENCE",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,JEFFERIES,NONE,NONE,Conference,"Aug 04, 2021",NONE,NONE
329,330,"Thursday, August 26, 2021 MIDWEST IDEAS INVESTOR CONFERENCE",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,NONE,NONE,NONE,Conference,"Aug 26, 2021",NONE,NONE
330,331,"Wednesday, November 17, 2021 SOUTHWEST IDEAS INVESTOR CONFERENCE",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,SOUTHWEST IDEAS,NONE,NONE,Conference,"Nov 17, 2021",NONE,NONE
331,332,"Thursday, June 17, 2021 EAST COAST IDEAS INVESTOR CONFERENCE",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,NONE,NONE,NONE,Conference,"Jun 17, 2021",NONE,NONE
332,333,"Thursday, May 6, 2021 Q1 2021 EARNINGS CALL Listen to the Webcast",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,NONE,2021,Q1,Earnings Call,"May 06, 2021",NONE,NONE
333,334,"Digitalization in Energy Virtual Conference October 6, 2021 Streaming On-Demand",https://www.hartenergyconferences.com/future-events-updated,81,NONE,NONE,NONE,Conference,"Oct 06, 2021",NONE,NONE
334,335,"Energy Transition Capital Conference October 18-19, 2021 Houston, TX The Westin Houston, Memorial City",https://www.hartenergyconferences.com/future-events-updated,81,ENERGY TRANSITION CAPITAL,NONE,NONE,Conference,"Oct 18, 2021",NONE,NONE
335,336,"Offshore Executive Virtual Conference October 20, 2021 Streaming On-Demand",https://www.hartenergyconferences.com/future-events-updated,81,OFFSHORE,NONE,NONE,Conference,"Oct 20, 2021",NONE,NONE
336,337,"The DUG Bakken & Rockies Virtual Conference Streaming On-Demand Starting September 8, 2021",https://www.hartenergyconferences.com/future-events-updated,81,DUG BAKKEN & ROCKIES,NONE,NONE,Conference,"Sep 08, 2021",NONE,NONE
337,338,"The A&D Strategies and Opportunities Conference Returns to Dallas! September 28-29, 2021 Fairmont Hotel | Dallas, TX",https://www.hartenergyconferences.com/future-events-updated,81,NONE,NONE,NONE,Conference,"Sep 28, 2021",NONE,NONE
338,339,"Aug 5, 2021 5:00 pm EDT Q2 2021 Earnings Conference Call",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,NONE,2021,Q2,Earnings Call,"Aug 05, 2021",17:00,ET
339,340,"Jun 16, 2021 1:15 pm EDT Evercore ISI Consumer & Retail Summit",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,EVERCORE,NONE,NONE,Conference,"Jun 16, 2021",13:15,ET
340,341,"Jun 8, 2021 2:00 pm EDT Baird’s 2021 Global Consumer, Technology & Services Conference",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,BAIRD,2021,NONE,Conference,"Jun 08, 2021",14:00,ET
341,342,"Jun 2, 2021 12:40 pm CDT William Blair 41st Annual Growth Stock Conference",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,WILLIAM BLAIR,NONE,Y,Conference,"Jun 02, 2021",12:40,CDT
342,343,"May 13, 2021 5:00 pm EDT Floor & Decor Acquires Spartan Surfaces",http://ir.flooranddecor.com/news-and-events/events-and-presentations/default.aspx,82,FLOOR & DECOR,NONE,NONE,None/Other,"May 13, 2021",17:00,ET
343,344,"Apr 27, 2021 10:00 am EDT Shareowners' Virtual Meeting 2021",http://investors.ccbg.com/Presentations,85,NONE,2021,NONE,Shareholder Meeting,"Apr 27, 2021",10:00,ET
344,345,"Thursday, July 29, 2021 10:00 AM ET Q2 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q2,Earnings Call,"Jul 29, 2021",10:00,ET
345,346,"Friday, April 30, 2021 9:00 AM ET Q1 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q1,Earnings Call,"Apr 30, 2021",09:00,ET
346,347,"Wednesday, February 24, 2021 9:00 AM ET Q4 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q4,Earnings Call,"Feb 24, 2021",09:00,ET
347,348,"Friday, October 30, 2020 9:00 AM ET Q3 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q3,Earnings Call,"Oct 30, 2020",09:00,ET
348,349,"Friday, July 31, 2020 9:00 AM ET Q2 Earnings Conference Call",http://investor.pebblebrookhotels.com/Webcasts/Index?keyGenPage=438344,86,NONE,NONE,Q2,Earnings Call,"Jul 31, 2020",09:00,ET
349,350,"Evercore ISI Consumer & Retail Summit  Tuesday, June 15, 2021  8:45am EDT  Listen to the Webcast",https://genuineparts.investorroom.com/events-webcasts,87,EVERCORE,NONE,NONE,Conference,"Jun 15, 2021",08:45,ET
350,351,"Second Qtr. 2020 Earnings Conference Call  Thursday, July 30, 2020  11:00am - 12:00pm EDT  Listen to the Webcast",https://genuineparts.investorroom.com/events-webcasts,87,NONE,2020,Q2,Earnings Call,"Jul 30, 2020",12:00,ET
351,352,"2021 Virtual Annual Shareholder Meeting  Thursday, April 29, 2021  10:00am EDT",https://genuineparts.investorroom.com/events-webcasts,87,NONE,2021,Y,Shareholder Meeting,"Apr 29, 2021",10:00,ET
352,353,"Third Qtr. 2020 Earnings Conference Call  Thursday, October 22, 2020  11:00am - 12:00pm EDT  Listen to the Webcast",https://genuineparts.investorroom.com/events-webcasts,87,NONE,2020,Q3,Earnings Call,"Oct 22, 2020",12:00,ET
353,354,"RBC Capital Markets Global Consumer and Retail Conference  Wednesday, June 2, 2021  2:00pm EDT  Listen to the Webcast",https://genuineparts.investorroom.com/events-webcasts,87,RBC CAPITAL MARKETS,NONE,NONE,Conference,"Jun 02, 2021",14:00,ET
354,355,"Q2 2021 Surgery Partners, Inc. Earnings Conference Call Aug 4, 2021 at 8:30 AM EDT Click here to view the Q2 2021 webcast",http://ir.surgerypartners.com/events-and-presentations/presentations,88,"SURGERY PARTNERS, INC.",2021,Q2,Earnings Call,"Aug 04, 2021",08:30,ET
355,356,"Jefferies Virtual Healthcare Conference Jun 2, 2021 Click here to view webcast of the Jefferies Virtual Healthcare Conference",http://ir.surgerypartners.com/events-and-presentations/presentations,88,JEFFERIES,NONE,NONE,Conference,"Jun 02, 2021",NONE,NONE
356,357,"2021 RBC Capital Markets Global Healthcare Conference May 18, 2021 at 9:45 AM EDT Click here to view the webcast of the 2021 RBC Capital Markets Global Healthcar…",http://ir.surgerypartners.com/events-and-presentations/presentations,88,RBC CAPITAL MARKETS,2021,NONE,Conference,"May 18, 2021",09:45,ET
357,358,"2021 Bank of America Merrill Lynch Healthcare Conference May 11, 2021 at 9:30 AM EDT Click here to view webcast of the 2021 Bank of America Merrill Lynch Healthcare…",http://ir.surgerypartners.com/events-and-presentations/presentations,88,BANK OF AMERICA MERRILL LYNCH,2021,NONE,Conference,"May 11, 2021",09:30,ET
358,359,"Q1 2021 Surgery Partners, Inc. Earnings Conference Call May 5, 2021 at 8:30 AM EDT Click here to view the Q1 2021 webcast",http://ir.surgerypartners.com/events-and-presentations/presentations,88,SURGERY PARTNERS,2021,Q1,Earnings Call,"May 05, 2021",08:30,ET
359,360,"May 25, 2021 at 11:00 AM EDT UBS Global Healthcare Virtual Conference Click here for Webcast",http://investors.cryolife.com/webcasts-and-presentations,89,UBS,NONE,NONE,Conference,"May 25, 2021",11:00,ET
360,361,"Apr 29, 2021 at 4:30 PM EDT Q1 2021 CryoLife, Inc. Earnings Conference Call Click here for Webcast",http://investors.cryolife.com/webcasts-and-presentations,89,"CRYOLIFE, INC.",2021,Q1,Earnings Call,"Apr 29, 2021",16:30,ET
361,362,"Jul 28, 2021 - 2:00 PM PST Facebook Q2 2021 Earnings  Listen to Webcast",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2021,Q2,Earnings Release,"Jul 28, 2021",14:00,PDT
362,363,"May 26, 202110:00 AM PT Facebook 2021 Annual Shareholder Meeting",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2021,Y,Shareholder Meeting,"May 26, 2021",10:00,PDT
363,364,"Apr 28, 20212:00 PM PT Facebook Q1 2021 Earnings",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2021,Q1,None/Other,"Apr 28, 2021",14:00,PDT
364,365,"Mar 02, 202111:00 AM PT Morgan Stanley 2021 Technology, Media & Telecom Conference",https://investor.fb.com/investor-events/default.aspx,90,MORGAN STANLEY,2021,NONE,Conference,"Mar 02, 2021",11:00,PDT
365,366,"Jan 27, 20212:00 PM PT Facebook Q4 2020 Earnings",https://investor.fb.com/investor-events/default.aspx,90,FACEBOOK,2020,Q4,Earnings Release,"Jan 27, 2021",14:00,PDT
366,367,"Hannon Armstrong Annual Meeting of Stockholders Thursday, June 3, 2021 - 9:30 AM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,HANNON ARMSTRONG,NONE,Y,Shareholder Meeting,"Jun 03, 2021",09:30,ET
367,368,"Q1 2021 Earnings Conference Call and Webcast Tuesday, May 4, 2021 - 5:00 PM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2021,Q1,Earnings Call,"May 04, 2021",17:00,ET
368,369,"Q4 & FY 2020 Earnings Conference Call and Webcast Thursday, February 18, 2021 - 5:00 PM ET Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2020,Q4,Earnings Call,"Feb 18, 2021",17:00,ET
369,370,"Wednesday, December 30, 2020 10:00 AM ET Baird Investor Webinar",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,BAIRD,NONE,NONE,None/Other,"Dec 30, 2020",10:00,ET
370,371,"Thursday, November 5, 2020 5:00 PM ET Q3 2020 Earnings Conference Call and Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2020,Q3,Earnings Call,"Nov 05, 2020",17:00,ET
371,372,"Friday, May 21, 2021	 First Quarter 2021 Results",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2021,Q1,None/Other,"May 21, 2021",NONE,NONE
372,373,"Friday, Feb. 12, 2021	 4Q and Full Year 2020 Results",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2020,Q4,None/Other,"Feb 12, 2021",NONE,NONE
373,374,"Friday, Nov. 6, 2020	 Third Quarter 2020 Results",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2020,Q3,None/Other,"Nov 06, 2020",NONE,NONE
374,375,"Thursday, May 21, 2020	 Virtual Shareholders Meeting 2020",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2020,NONE,Shareholder Meeting,"May 21, 2020",NONE,NONE
375,376,"Thursday, May 14, 2020	 First Quarter 2020 Results",https://www.flowersfoods.com/investors/resources/current-investor-presentation,92,NONE,2020,Q1,None/Other,"May 14, 2020",NONE,NONE
376,377,"August 9, 2021 at 8:00 AM EDT  Second Quarter 2021 Earnings Call",https://investors.biontech.de/events-and-presentations,93,NONE,2021,Q2,Earnings Call,"Aug 09, 2021",08:00,ET
377,378,"November 9, 2021 at 8:00 AM EST  Third Quarter 2021 Earnings Call",https://investors.biontech.de/events-and-presentations,93,NONE,2021,Q3,Earnings Call,"Nov 09, 2021",08:00,ET
378,379,"June 22, 2021  Annual General Meeting",https://investors.biontech.de/events-and-presentations,93,NONE,NONE,Y,None/Other,"Jun 22, 2021",NONE,NONE
379,380,"June 21, 2021 at 10:00 AM CEST  SVB Leerink CybeRx Series: Vaccine Forum",https://investors.biontech.de/events-and-presentations,93,SVB LEERINK,NONE,NONE,None/Other,"Jun 21, 2021",10:00,CDT
380,381,"June 15 - June 16, 2021  Citi European Healthcare Conference",https://investors.biontech.de/events-and-presentations,93,NONE,NONE,NONE,Conference,"Jun 15, 2021",NONE,NONE
381,382,"Jun 9, 2021 at 9:40 AM EDT Fireside Chat at the Goldman Sachs 42nd Annual Global Healthcare Conference Webcast Link",http://investors.tcr2.com/,94,GOLDMAN SACHS,NONE,Y,Conference,"Jun 09, 2021",09:40,ET
382,383,"Jun 2, 2021 at 2:30 PM EDT Jefferies Virtual Healthcare Conference Webcast Link",http://investors.tcr2.com/,94,JEFFERIES,NONE,NONE,Conference,"Jun 02, 2021",14:30,ET
383,384,"May 5, 2021 at 11:20 AM EDT 7th Annual Truist Securities Life Sciences Summit Webcast Link",http://investors.tcr2.com/,94,TRUIST SECURITIES,NONE,Y,Conference,"May 05, 2021",11:20,ET
384,385,"Apr 14, 2021 at 8:00 AM EDT 20th Annual Needham Virtual Healthcare Conference Webcast Link",http://investors.tcr2.com/,94,NEEDHAM,NONE,Y,Conference,"Apr 14, 2021",08:00,ET
385,386,"Mar 17, 2021 at 11:00 AM EDT Fireside Chat at the 33rd Annual Roth Conference Webcast Link",http://investors.tcr2.com/,94,NONE,NONE,Y,Conference,"Mar 17, 2021",11:00,ET
386,387,"July 22, 2021 04:30 PM EST Del Taco Restaurants 2Q21 Earnings Call",http://investor.deltaco.com/news-and-events/events-and-presentations/default.aspx,95,DEL TACO,2021,Q2,Earnings Call,"Jul 22, 2021",16:30,ET
387,388,"April 29, 2021 Del Taco Restaurants 1Q21 Earnings Call",http://investor.deltaco.com/news-and-events/events-and-presentations/default.aspx,95,DEL TACO,2021,Q1,Earnings Call,"Apr 29, 2021",NONE,NONE
388,389,"March 8, 2021 Del Taco Restaurants 4Q20 Earnings Call",http://investor.deltaco.com/news-and-events/events-and-presentations/default.aspx,95,DEL TACO RESTAURANTS,2020,Q4,Earnings Call,"Mar 08, 2021",NONE,NONE
389,390,"January 12, 2021 2021 ICR Conference",http://investor.deltaco.com/news-and-events/events-and-presentations/default.aspx,95,ICR,2021,NONE,Conference,"Jan 12, 2021",NONE,NONE
390,391,06/09/2021 11:20 AM ET Stifel's 2021 Cross Sector Insight Conference WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,STIFEL,2021,NONE,Conference,"Jun 09, 2021",11:20,ET
391,392,04/29/2021 04:30 PM ET Onto Innovation 1st Quarter Earnings Release WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,ONTO INNOVATION,NONE,Q1,Earnings Release,"Apr 29, 2021",16:30,ET
392,393,"03/04/2021 12:30 PM ET Morgan Stanley Technology, Media and Telecom Conference WEBCAST(OPENS IN NEW WINDOW)",https://ontoinnovation.com/company/events,96,MORGAN STANLEY,NONE,NONE,Conference,"Mar 04, 2021",12:30,ET
393,394,02/04/2021 04:30 PM ET Onto Innovation 4th Quarter Earnings Release WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,ONTO INNOVATION,NONE,Q4,Earnings Release,"Feb 04, 2021",16:30,ET
394,395,01/13/2021 04:15 PM ET 23rd Annual Needham Growth Conference WEBCAST(OPENS IN NEW WINDOW),https://ontoinnovation.com/company/events,96,NEEDHAM,NONE,Y,Conference,"Jan 13, 2021",16:15,ET
395,396,"The Hain Celestial Group at Jefferies Consumer Conference Wednesday, June 23, 2021 8:35 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,HAIN CELESTIAL GROUP,NONE,NONE,Conference,"Jun 23, 2021",08:35,ET
396,397,"The Hain Celestial Group at Evercore ISI Consumer & Retail Summit Wednesday, June 16, 2021 4:15 PM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,NONE,Conference,"Jun 16, 2021",16:15,ET
397,398,"The Hain Celestial Group at Piper Sandler 41st Annual Consumer Conference Thursday, June 03, 2021 9:45 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,Y,Conference,"Jun 03, 2021",09:45,ET
398,399,"The Hain Celestial Group at Bernstein's 37th Annual Strategic Decisions Conference Wednesday, June 02, 2021 4:30 PM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,Y,Conference,"Jun 02, 2021",16:30,ET
399,400,"Q3 2021 The Hain Celestial Group Earnings Conference Call Thursday, May 06, 2021 8:30 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,HAIN CELESTIAL GROUP,2021,Q3,Earnings Call,"May 06, 2021",08:30,ET
400,401,"Thursday, July 29, 2021 10:00 AM ET EQC Q2 2021 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2021,Q2,Earnings Call,"Jul 29, 2021",10:00,ET
401,402,"Wednesday, May 5, 2021 10:00 AM ET EQC Q1 2021 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2021,Q1,Earnings Call,"May 05, 2021",10:00,ET
402,403,"Thursday, March 11, 2021 08:15 AM ET 2021 Citi Global Property CEO Conference",http://ir.eqcre.com/event,98,CITI GLOBAL,2021,NONE,Conference,"Mar 11, 2021",08:15,ET
403,404,"Thursday, February 11, 2021 10:00 AM ET EQC Q4 2020 Earnings Conference Call",http://ir.eqcre.com/event,98,NONE,2020,Q4,Earnings Call,"Feb 11, 2021",10:00,ET
404,405,"Thursday, October 29, 2020 10:00 AM ET EQC Q3 2020 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2020,Q3,Earnings Call,"Oct 29, 2020",10:00,ET
405,406,"May 27, 2021 at 8:30 AM EDT Q1 2021 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2021,Q1,Earnings Call,"May 27, 2021",08:30,ET
406,407,"Apr 21, 2021 at 8:30 AM EDT Q4 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q4,Earnings Call,"Apr 21, 2021",08:30,ET
407,408,"Nov 23, 2020 at 8:30 AM EST Q3 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q3,Earnings Call,"Nov 23, 2020",08:30,ET
408,409,"Aug 20, 2020 at 8:30 AM EDT Q2 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q2,Earnings Call,"Aug 20, 2020",08:30,ET
409,410,"SIR ANTHONY RITOSSA'S GLOBAL FAMILY OFFICE INVESTMENT SUMMIT 2021 JUNE 30 JULY 2, 2021  Monaco, Europe",https://ir.gtbiopharma.com/ir-calendar,100,NONE,2021,NONE,Conference,"Jun 30, 2021",NONE,NONE
410,411,"RAYMOND JAMES HUMAN HEALTH INNOVATION CONFERENCE JUNE 22, 2021 • 11:20 AM   Webcast",https://ir.gtbiopharma.com/ir-calendar,100,RAYMOND JAMES,NONE,NONE,Conference,"Jun 22, 2021",11:20,NONE
411,412,"INTERIM GTB-3550 TRIKE™ DATA REVIEW CALL WITH DR. JEFFREY S. MILLER MAY 19, 2021 • 4:00 PM   Webcast",https://ir.gtbiopharma.com/ir-calendar,100,GTB,NONE,NONE,None/Other,"May 19, 2021",16:00,NONE
412,413,"VIRTUAL 33RD ANNUAL ROTH CONFERENCE MARCH 17, 2021 • 12:00 PM",https://ir.gtbiopharma.com/ir-calendar,100,NONE,NONE,Y,Conference,"Mar 17, 2021",12:00,NONE
413,414,"CORPORATE UPDATE CONFERENCE CALL JANUARY 7, 2021 • 4:15 PM",https://ir.gtbiopharma.com/ir-calendar,100,NONE,NONE,NONE,Earnings Call,"Jan 07, 2021",16:15,NONE
414,415,22 JUN 2021 JEFFERIES VIRTUAL CONSUMER CONFERENCE  LISTEN TO THE WEBCAST,https://irpages2.eqs.com/websites/primowater/English/3000/investor-calendar.html,101,JEFFERIES,NONE,NONE,Conference,"Jun 22, 2021",NONE,NONE
