id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
396,"The Hain Celestial Group at Jefferies Consumer Conference Wednesday, June 23, 2021 8:35 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,HAIN CELESTIAL GROUP,NONE,NONE,Conference,"Jun 23, 2021",08:35 AM,ET
397,"The Hain Celestial Group at Evercore ISI Consumer & Retail Summit Wednesday, June 16, 2021 4:15 PM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,NONE,Conference,"Jun 16, 2021",04:15 PM,ET
398,"The Hain Celestial Group at Piper Sandler 41st Annual Consumer Conference Thursday, June 03, 2021 9:45 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,Y,Conference,"Jun 3, 2021",09:45 AM,ET
399,"The Hain Celestial Group at Bernstein's 37th Annual Strategic Decisions Conference Wednesday, June 02, 2021 4:30 PM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,THE HAIN CELESTIAL GROUP,NONE,Y,Conference,"Jun 2, 2021",04:30 PM,ET
400,"Q3 2021 The Hain Celestial Group Earnings Conference Call Thursday, May 06, 2021 8:30 AM EDT",http://ir.hain.com/events-and-presentations/upcoming-events,97,HAIN CELESTIAL GROUP,2021,Q3,Earnings Call,"May 6, 2021",08:30 AM,ET
401,"Thursday, July 29, 2021 10:00 AM ET EQC Q2 2021 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2021,Q2,Earnings Call,"Jul 29, 2021",10:00 AM,ET
402,"Wednesday, May 5, 2021 10:00 AM ET EQC Q1 2021 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2021,Q1,Earnings Call,"May 5, 2021",10:00 AM,ET
403,"Thursday, March 11, 2021 08:15 AM ET 2021 Citi Global Property CEO Conference",http://ir.eqcre.com/event,98,CITI GLOBAL,2021,NONE,Conference,"Mar 11, 2021",08:15 AM,ET
404,"Thursday, February 11, 2021 10:00 AM ET EQC Q4 2020 Earnings Conference Call",http://ir.eqcre.com/event,98,NONE,2020,Q4,Earnings Call,"Feb 11, 2021",10:00 AM,ET
405,"Thursday, October 29, 2020 10:00 AM ET EQC Q3 2020 Earnings Conference Call",http://ir.eqcre.com/event,98,EQC,2020,Q3,Earnings Call,"Oct 29, 2020",10:00 AM,ET
406,"May 27, 2021 at 8:30 AM EDT Q1 2021 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2021,Q1,Earnings Call,"May 27, 2021",08:30 AM,ET
407,"Apr 21, 2021 at 8:30 AM EDT Q4 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q4,Earnings Call,"Apr 21, 2021",08:30 AM,ET
408,"Nov 23, 2020 at 8:30 AM EST Q3 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q3,Earnings Call,"Nov 23, 2020",08:30 AM,ET
409,"Aug 20, 2020 at 8:30 AM EDT Q2 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q2,Earnings Call,"Aug 20, 2020",08:30 AM,ET
410,"SIR ANTHONY RITOSSA'S GLOBAL FAMILY OFFICE INVESTMENT SUMMIT 2021 JUNE 30 JULY 2, 2021  Monaco, Europe",https://ir.gtbiopharma.com/ir-calendar,100,NONE,2021,NONE,Conference,"Jun 30, 2021",NONE,NONE
411,"RAYMOND JAMES HUMAN HEALTH INNOVATION CONFERENCE JUNE 22, 2021 • 11:20 AM   Webcast",https://ir.gtbiopharma.com/ir-calendar,100,RAYMOND JAMES,NONE,NONE,Conference,"Jun 22, 2021",11:20 AM,NONE
412,"INTERIM GTB-3550 TRIKE™ DATA REVIEW CALL WITH DR. JEFFREY S. MILLER MAY 19, 2021 • 4:00 PM   Webcast",https://ir.gtbiopharma.com/ir-calendar,100,GTB,NONE,NONE,None/Other,"May 19, 2021",04:00 PM,NONE
413,"VIRTUAL 33RD ANNUAL ROTH CONFERENCE MARCH 17, 2021 • 12:00 PM",https://ir.gtbiopharma.com/ir-calendar,100,NONE,NONE,Y,Conference,"Mar 17, 2021",12:00 PM,NONE
414,"CORPORATE UPDATE CONFERENCE CALL JANUARY 7, 2021 • 4:15 PM",https://ir.gtbiopharma.com/ir-calendar,100,NONE,NONE,NONE,Earnings Call,"Jan 7, 2021",04:15 PM,NONE
415,22 JUN 2021 JEFFERIES VIRTUAL CONSUMER CONFERENCE  LISTEN TO THE WEBCAST,https://irpages2.eqs.com/websites/primowater/English/3000/investor-calendar.html,101,JEFFERIES,NONE,NONE,Conference,"Jun 22, 2021",NONE,NONE
416,03 JUN 2021 2021 RBC CAPITAL MARKETS GLOBAL CONSUMER AND RETAIL CONFERENCE  LISTEN TO THE WEBCAST,https://irpages2.eqs.com/websites/primowater/English/3000/investor-calendar.html,101,RBC CAPITAL MARKETS,2021,NONE,Conference,"Jun 3, 2021",NONE,NONE
417,05 AUG 2021  10:00 AM ET SECOND QUARTER 2021 EARNINGS RELEASE AND CONFERENCE CALL,https://irpages2.eqs.com/websites/primowater/English/3000/investor-calendar.html,101,NONE,2021,Q2,Earnings Release,"Aug 5, 2021",10:00 AM,ET
418,"May 11, 11:00 AM EDT First Quarter Earning Conference Call",http://www.interparfumsinc.com/ir_investor_presentation.html,102,NONE,NONE,Q1,Earnings Call,NONE,11:00 AM,ET
419,Raymond James Human Health Innovation Conference 06-23-2021 3:20 PM EDT Click here for webcast,https://ir.silverbacktx.com/,104,RAYMOND JAMES,NONE,NONE,Conference,"Jun 23, 2021",03:20 PM,ET
420,Goldman Sachs 42nd Annual Global Healthcare Conference 06-08-2021 3:50 PM EDT,https://ir.silverbacktx.com/,104,GOLDMAN SACHS,NONE,Y,Conference,"Jun 8, 2021",03:50 PM,ET
421,H.C. Wainwright Global Life Sciences Conference 03-09-2021 7:00 AM EST,https://ir.silverbacktx.com/,104,H.C. WAINWRIGHT,NONE,NONE,Conference,"Mar 9, 2021",07:00 AM,ET
422,Cowen 41st Annual Healthcare Conference 03-03-2021 3:20 PM EST,https://ir.silverbacktx.com/,104,COWEN,NONE,Y,Conference,"Mar 3, 2021",03:20 PM,ET
423,SVB Leerink 10th Annual Global Healthcare Conference 02-24-2021 4:20 PM EST,https://ir.silverbacktx.com/,104,SVB LEERINK,NONE,Y,Conference,"Feb 24, 2021",04:20 PM,ET
424,"JEFFERIES VIRTUAL CONSUMER CONFERENCE June 22, 2021 01:30 PM EDT View the live Webcast",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,JEFFERIES,NONE,NONE,Conference,"Jun 22, 2021",01:30 PM,ET
425,"BMO FARM TO MARKET CONFERENCE May 19, 2021 08:40 AM EDT View the live Webcast",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,BMO,NONE,NONE,Conference,"May 19, 2021",08:40 AM,ET
426,"MORGAN STANLEY LIFE AFTER COVID: 2021 THEMATIC CONFERENCE May 18, 2021 03:45 PM EDT View the live Webcast",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,MORGAN STANLEY,2021,NONE,Conference,"May 18, 2021",03:45 PM,ET
427,"US FOODS 1Q 2021 EARNINGS CONFERENCE CALL May 10, 2021 10:00 AM EDT",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,US FOODS,2021,Q1,Earnings Call,"May 10, 2021",10:00 AM,ET
428,"US FOODS 4Q 2020 EARNINGS CONFERENCE CALL February 16, 2021 10:00 AM EST",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,US FOODS,2020,Q4,Earnings Call,"Feb 16, 2021",10:00 AM,ET
429,"Jul 14, 2021 at 12:30 PM EDT Ladenburg Thalmann 2021 Healthcare Conference Listen to Webcast",http://ir.tgtherapeutics.com/events,106,LADENBURG THALMANN,2021,NONE,Conference,"Jul 14, 2021",12:30 PM,ET
430,"Jun 22, 2021 at 10:00 AM EDT Raymond James Human Health Innovation Conference Listen to Webcast",http://ir.tgtherapeutics.com/events,106,RAYMOND JAMES,NONE,NONE,Conference,"Jun 22, 2021",10:00 AM,ET
431,"Jun 08, 2021 at 1:20 PM EDT Goldman Sachs 42nd Annual Global Healthcare Conference Listen to Webcast",http://ir.tgtherapeutics.com/events,106,GOLDMAN SACHS,NONE,Y,Conference,"Jun 8, 2021",01:20 PM,ET
432,"Jun 01, 2021 at 2:00 PM EDT Jefferies Virtual Healthcare Conference Listen to Webcast",http://ir.tgtherapeutics.com/events,106,JEFFERIES,NONE,NONE,Conference,"Jun 1, 2021",02:00 PM,ET
433,"May 10, 2021 at 8:30 AM EDT TG Therapeutics Q1 2021 Earnings Call and Business Update View Additional Information Listen to Webcast",http://ir.tgtherapeutics.com/events,106,TG THERAPEUTICS,2021,Q1,Earnings Call,"May 10, 2021",08:30 AM,ET
434,"July 15, 2021 05:00 PM ET Alcoa 2nd Quarter 2021 Earnings Presentation & Conference Call  Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,ALCOA,2021,Q2,Earnings Call,"Jul 15, 2021",05:00 PM,ET
435,"June 9, 2021 11:15 AM EDT Deutsche Bank’s 12th Annual Global Basic Materials Conference Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,DEUTSCHE BANK,NONE,Y,Conference,"Jun 9, 2021",11:15 AM,ET
436,"May 19, 2021 11:40 AM EDT Bank of America Securities Global Metals, Mining & Steel Virtual Conference 2021 Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,BANK OF AMERICA SECURITIES,2021,NONE,Conference,"May 19, 2021",11:40 AM,ET
437,"May 6, 2021 10:00 AM ET 2021 Annual Meeting of Stockholders Webcast(opens in new window)",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,NONE,2021,Y,Shareholder Meeting,"May 6, 2021",10:00 AM,ET
438,"April 15, 2021 05:00 PM ET 1st Quarter 2021 Earnings Presentation & Conference Call Webcast",https://investors.alcoa.com/events-and-presentations/events-calendar/default.aspx,107,NONE,2021,Q1,Earnings Release,"Apr 15, 2021",05:00 PM,ET
439,"May 24, 2021	 Q1 2021 Conference Call 4:30 PM ET (1:30 PM PT)",http://ir.musclepharmcorp.com/MSLP/events/2181,108,NONE,2021,Q1,Conference,"May 24, 2021",01:30 PM,ET
440,"Jan 13, 2021	 MusclePharm Corporation to Participate in Fireside Chat at the 23rd Annual ICR Conference   9:30 AM ET (6:30 AM PT)",http://ir.musclepharmcorp.com/MSLP/events/2181,108,MUSCLEPHARM CORPORATION,NONE,Y,Conference,"Jan 13, 2021",06:30 AM,PDT
441,"DEC 9, 2020 3:00 PM PDT 2020 Annual Meeting of Stockholders",https://benitec.com/for-investors/events-and-presentations/,109,NONE,2020,Y,Shareholder Meeting,"Dec 9, 2020",03:00 PM,PDT
442,"SEP 16, 2020 11:30 AM EDT H.C. Wainwright's 22nd Annual Global Investment Conference",https://benitec.com/for-investors/events-and-presentations/,109,H.C. WAINWRIGHT'S,NONE,Y,Conference,"Sep 16, 2020",11:30 AM,ET
443,"SEP 24, 2019 11:30 AM EDT Ladenburg Thalmann Healthcare Conference",https://benitec.com/for-investors/events-and-presentations/,109,LADENBURG THALMANN,NONE,NONE,Conference,"Sep 24, 2019",11:30 AM,ET
444,"MAR 14, 2018 ROTH Conference",https://benitec.com/for-investors/events-and-presentations/,109,ROTH,NONE,NONE,Conference,"Mar 14, 2018",NONE,NONE
445,"SEP 11, 2017 Rodman & Renshaw Investment Conference",https://benitec.com/for-investors/events-and-presentations/,109,RODMAN & RENSHAW,NONE,NONE,Conference,"Sep 11, 2017",NONE,NONE
446,"Jun 16, 2021 at 10:00 AM EDT	 JMP Securities Life Sciences Conference Click here for webcast",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,JMP SECURITIES,NONE,NONE,Conference,"Jun 16, 2021",10:00 AM,ET
447,"Jun 10, 2021 at 3:15 PM PDT	 FOCIS 2021",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,FOCIS,2021,NONE,None/Other,"Jun 10, 2021",03:15 PM,PDT
448,"Jun 9, 2021 at 11:00 AM EDT	 Cue Biopharma 2021 Virtual Annual Meeting",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,CUE BIOPHARMA,2021,Y,None/Other,"Jun 9, 2021",11:00 AM,ET
449,"Jun 3, 2021 at 8:30 AM EDT	 Jefferies Virtual Healthcare Conference Click here for webcast",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,JEFFERIES,NONE,NONE,Conference,"Jun 3, 2021",08:30 AM,ET
450,"May 17, 2021 at 4:30 PM EDT	 Cue Biopharma First Quarter 2021 Earnings Call Click here for webcast",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,CUE BIOPHARMA,2021,Q1,Earnings Call,"May 17, 2021",04:30 PM,ET
451,"Jun 16, 2021	Vertical Research Partners Infrastructure Virtual Summit fireside chat with Kyle Larkin	 Play",https://investor.graniteconstruction.com/,112,VERTICAL RESEARCH PARTNERS,NONE,NONE,Conference,"Jun 16, 2021",NONE,NONE
452,"May 07, 2021	1st Quarter 2021 Earnings Conference Call	 Play",https://investor.graniteconstruction.com/,112,NONE,2021,Q1,Earnings Call,"May 7, 2021",NONE,NONE
453,"Mar 30, 2021	4th Quarter 2020 Earnings Conference Call	 Play",https://investor.graniteconstruction.com/,112,NONE,2020,Q4,Earnings Call,"Mar 30, 2021",NONE,NONE
454,"Feb 25, 2021	3rd Quarter 2020 Earnings Conference Call	 Play",https://investor.graniteconstruction.com/,112,NONE,2020,Q3,Earnings Call,"Feb 25, 2021",NONE,NONE
455,"Nov 02, 2015	3rd Quarter 2015 Earnings Conference Call",https://investor.graniteconstruction.com/,112,NONE,Other,Q3,Earnings Call,"Nov 2, 2015",NONE,NONE
456,"August 09, 2021 at 8:00 AM EDT Add to calendar: Add to Outlook Add to Google Calendar	 Q2 2021 Axsome Therapeutics, Inc. Earnings Conference Call",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,"AXSOME THERAPEUTICS, INC.",2021,Q2,Earnings Call,"Aug 9, 2021",08:00 AM,ET
457,"July 15, 2021 at 9:00 AM EDT William Blair Biotech Focus Conference 2021",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,WILLIAM BLAIR,2021,NONE,Conference,"Jul 15, 2021",09:00 AM,ET
458,"July 13, 2021 at 1:50 PM EDT Cowen Psychedelics and Nontraditional Therapies in Neuropsychiatry Summit Click here for Webcast",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,COWEN,NONE,NONE,Conference,"Jul 13, 2021",01:50 PM,ET
459,"July 13, 2021 at 12:30 PM EDT Ladenburg Thalmann 2021 Healthcare Conference Click here for Webcast",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,LADENBURG THALMANN,2021,NONE,Conference,"Jul 13, 2021",12:30 PM,ET
460,"June 03, 2021 at 8:00 AM CDT William Blair 41st Annual Growth Stock Conference Click here for Webcast",https://axsometherapeuticsinc.gcs-web.com/news-releases/upcoming-events?field_nir_news_date_value[min]=,113,WILLIAM BLAIR,NONE,Y,Conference,"Jun 3, 2021",08:00 AM,CDT
461,"Tuesday, May 4, 2021  1:30pm - 2:30pm PDT  Listen to the Webcast Red Rock Resorts 1Q21 Earnings Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2021,Q1,Earnings Call,"May 4, 2021",02:30 PM,PDT
462,"Tuesday, February 9, 2021  1:30pm - 2:30pm PST  Listen to the Webcast Red Rock Resorts 4Q20 Earnings Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2020,Q4,Earnings Call,"Feb 9, 2021",02:30 PM,PDT
463,"Tuesday, October 27, 2020  1:30pm - 2:30pm PDT  Listen to the Webcast Red Rock Resorts 3Q20 Earnings Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2020,Q3,Earnings Call,"Oct 27, 2020",02:30 PM,PDT
464,"Tuesday, August 4, 2020  1:30pm - 2:30pm PDT  Listen to the Webcast Red Rock Resorts 2Q20 Earnings Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2020,Q2,Earnings Call,"Aug 4, 2020",02:30 PM,PDT
465,"Tuesday, May 19, 2020  4:30pm EDT  Listen to the Webcast Red Rock Resorts First Quarter 2020 Earnings Conference Call",http://redrockresorts.investorroom.com/events,114,RED ROCK RESORTS,2020,Q1,Earnings Call,"May 19, 2020",04:30 PM,ET
466,"Wednesday, June 9, 2021  2:10pm EDT Goldman Sachs 42nd Annual Global Healthcare Conference",https://investor.insmed.com/events,116,GOLDMAN SACHS,NONE,Y,Conference,"Jun 9, 2021",02:10 PM,ET
467,"Tuesday, June 1, 2021  9:00am EDT Jefferies Virtual Healthcare Conference",https://investor.insmed.com/events,116,JEFFERIES,2021,NONE,Conference,"Jun 1, 2021",09:00 AM,ET
468,"Thursday, May 6, 2021  8:30am - 9:30am EDT Insmed First Quarter 2021 Financial Results",https://investor.insmed.com/events,116,INSMED,2021,Q1,Earnings Release,"May 6, 2021",09:30 AM,ET
469,"Tuesday, March 9, 2021  7:00am EST H.C. Wainwright Global Life Sciences Conference",https://investor.insmed.com/events,116,H.C. WAINWRIGHT,NONE,NONE,Conference,"Mar 9, 2021",07:00 AM,ET
470,"Wednesday, March 3, 2021  11:40am EST Cowen 41st Annual Health Care Conference",https://investor.insmed.com/events,116,COWEN,NONE,Y,Conference,"Mar 3, 2021",11:40 AM,ET
471,"Thursday, May 27, 2021 10:00 AM ET OSG – Annual Meeting of Stockholders Virtual Call",http://www.osg.com/webcasts-and-presentations,117,OSG,NONE,Y,Shareholder Meeting,"May 27, 2021",10:00 AM,ET
472,"Friday, May 7, 2021 9:30 AM ET Q1 2021 Overseas Shipholding Group Inc Earnings Conference Call",http://www.osg.com/webcasts-and-presentations,117,OVERSEAS SHIPHOLDING GROUP,2021,Q1,Earnings Call,"May 7, 2021",09:30 AM,ET
473,"Wednesday, April 7, 2021 9:30 AM ET Q4 2020 Overseas Shipholding Group Inc Earnings Conference Call",http://www.osg.com/webcasts-and-presentations,117,OVERSEAS SHIPHOLDING GROUP INC,2020,Q4,Earnings Call,"Apr 7, 2021",09:30 AM,ET
474,"Friday, November 6, 2020 9:30 AM ET Q3 2020 Overseas Shipholding Group Inc Earnings Conference Call",http://www.osg.com/webcasts-and-presentations,117,OVERSEAS SHIPHOLDING GROUP INC,2020,Q3,Earnings Call,"Nov 6, 2020",09:30 AM,ET
475,"Friday, August 7, 2020 9:30 AM ET Q2 2020 Overseas Shipholding Group Inc Earnings Conference Call",http://www.osg.com/webcasts-and-presentations,117,OVERSEAS SHIPHOLDING GROUP INC,2020,Q2,Earnings Call,"Aug 7, 2020",09:30 AM,ET
476,05 Aug 2021 11:00 AM EDT Q3 2021 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2021,Q3,Earnings Call,"Aug 5, 2021",11:00 AM,ET
477,06 May 2021 11:00 AM EDT Q2 2021 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2021,Q2,Earnings Call,"May 6, 2021",11:00 AM,ET
478,04 Feb 2021 11:00 AM EST Q1 2021 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2021,Q1,Earnings Call,"Feb 4, 2021",11:00 AM,ET
479,19 Nov 2020 11:00 AM EST Q4 2020 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2020,Q4,Earnings Call,"Nov 19, 2020",11:00 AM,ET
480,29 Oct 2020 12:00 PM EDT Oaktree Specialty Lending Corporation and Oaktree Strategic Income Corporation Merger Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,NONE,NONE,Conference,"Oct 29, 2020",12:00 PM,ET
481,"October 5, 2017 Creative Realities, Inc. Presents at Virtual Investor Conference",https://investors.cri.com/webcasts-presentations,120,"CREATIVE REALITIES, INC.",NONE,NONE,Conference,"Oct 5, 2017",NONE,NONE
482,"October 25, 2016 Creative Realities, Inc. Presents at Microcap Conference",https://investors.cri.com/webcasts-presentations,120,"CREATIVE REALITIES, INC.",NONE,NONE,Conference,"Oct 25, 2016",NONE,NONE
483,"May 18, 2021 Creative Realities, Inc. Earnings Call For Quarter Ended March 31, 2021",https://investors.cri.com/webcasts-presentations,120,"CREATIVE REALITIES, INC.",2021,Q4,Earnings Call,"May 18, 2021",NONE,NONE
484,"March 10, 2021 Creative Realities, Inc. For Year Ended December 31, 2020 Earnings Call",https://investors.cri.com/webcasts-presentations,120,CREATIVE REALITIES,2020,Y,Earnings Call,"Mar 10, 2021",NONE,NONE
